"surveywave","state_id","school_id","n_pup_id","pupil_id","treatment","n_panel_pup_wt","strata","fpc_school","fpc_pupil","n_panel_pup","outcome_pt","n_att_reason_pt","consent","able_to_hear","able_to_speak","Sex","Grade","Age","language","language_other","able_to_see","able_to_write","E1_EXAMPLE","E1A","E1B","E1C","E1D","E2_EXAMPLE","E2A","E2B","E2C","E2D","E13_START","E13A","E17_START","E17A","E17B","E17C","M15A","M16_START","M16A","M16B","M17_START","M17A","S7_START","S7A","S8A","S10_START","S10A","S10B","S10C","S10D","S17_a","S17_b","S17_c","S17_d","S17_e","B2","B3","B4","B5","B6","B7","B8","B9","B10","B11","B11_other","B12","B13_a","B13_b","B13_c","B13_d","B13_e","B13_w","B13_y","B14A","B14B","B14C","B14D","B14E","B15","B16","B17","B18","B19","B20","B21A","B21B","B23","B24","B25","B26","B27A","B27B","B30","B31","B31A","B31B","n_E_raw_p","n_E_max_p","n_E_pc_p","n_M_raw_p","n_M_max_p","n_M_pc_p","n_S_raw_p","n_S_max_p","n_S_pc_p","n_E_wpm","n_E_dog","n_M_add_3_digit","n_M_add_3_digit_carry","n_M_three_quarters","n_M_multiply","n_S_magnet"
2,3,758,7581,1,0,0.682998359203339,340,0.363636374473572,0.347826086956522,1,1,,1,1,1,2,4,11,6,,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,,,,1,1,1,2,1,2,1,1,2,1,2,2,1,1,2,2,1,2,2,15,6,1,1,3,4,1,1,1,,,1,2,2,1,2,1,2,2,,,4,,3,6,1,1,,1,1,1,1,1,,1,1,1,1,,,,,5.19999980926514,49,10.6122446060181,7,29,24.1379318237305,27,50,54,1,0,100,0,100,0,0
2,3,758,7582,2,0,0.682998359203339,340,0.363636374473572,0.347826086956522,1,1,,1,1,1,2,4,13,6,,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,,,,1,1,1,2,1,3,1,1,1,1,1,1,1,1,2,2,1,2,2,11,6,1,1,2,4,1,1,1,,,1,1,2,1,1,1,2,2,2,,3,2,15,5,1,1,,-8,,2,1,1,,1,1,1,1,,,,,27.6000003814697,49,56.326530456543,21,29,72.4137954711914,42,50,84,8,100,100,0,100,0,100
2,3,758,7583,3,0,0.682998359203339,340,0.363636374473572,0.347826086956522,1,1,,1,1,1,1,4,12,6,,1,1,1,1,2,3,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,1,1,3,4,1,1,1,,,2,2,2,1,1,1,2,2,,,1,2,8,5,1,1,,-8,,2,2,1,,1,1,1,1,,,,,25,49,51.0204086303711,11,29,37.9310340881348,41,50,82,20,0,100,0,100,0,100
2,3,758,7584,4,0,,,,,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,758,7585,5,0,,,,,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,758,7586,6,0,,,,,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,758,7587,7,0,,,,,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,758,7588,8,0,,,,,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,759,7591,1,0,,,,,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,759,7592,2,0,,,,,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,759,7593,3,0,0.831470727920532,340,0.363636374473572,0.285714285714286,1,1,,1,1,1,1,4,10,6,,1,1,1,2,1,2,2,1,2,2,2,2,1,2,2,,,,2,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,2,1,13,5,1,1,1,2,1,1,2,1,,1,2,2,1,1,1,2,2,,,2,2,3,9,1,2,1,,,,,2,1,,,,,1,1,1,1,4,49,8.16326522827148,5,29,17.2413787841797,14,50,28,0,0,0,0,0,0,0
2,3,759,7594,4,0,,,,,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,759,7595,5,0,,,,,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,759,7596,6,0,,,,,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,759,7597,7,0,0.831470727920532,340,0.363636374473572,0.285714285714286,1,1,,1,1,1,1,3,10,6,,1,1,1,1,2,1,2,1,2,2,2,2,1,2,2,,,,2,1,2,2,1,2,1,1,1,1,2,1,2,1,2,2,1,2,2,9,6,1,1,2,1,1,1,2,1,,1,1,2,1,1,1,2,2,6,,2,4,1,4,1,1,,1,1,1,1,1,,1,1,1,1,,,,,8,49,16.326530456543,6,29,20.6896553039551,24,50,48,0,0,0,0,0,0,100
2,3,759,7598,8,0,0.831470727920532,340,0.363636374473572,0.285714285714286,1,1,,1,1,1,2,4,13,6,,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,,,,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,4,2,1,1,3,2,1,1,2,1,,1,1,2,1,2,1,2,2,-8,,11,,5,2,1,1,,1,1,1,1,1,,1,1,1,1,,,,,11.8000001907349,49,24.0816326141357,10,29,34.4827575683594,32,50,64,4,0,100,0,100,0,100
2,3,766,7661,1,0,1.03562676906586,340,0.363636374473572,0.0860215053763441,1,1,,1,1,1,2,4,-8,6,,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,,,,1,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,2,13,6,1,1,2,3,1,2,2,2,,,2,1,1,1,1,2,2,,3,1,5,2,2,1,1,,1,2,2,2,1,,1,1,1,1,,,,,10,49,20.4081630706787,9,29,31.0344829559326,22,50,44,0,0,100,0,100,0,0
2,3,766,7662,2,0,1.03562676906586,340,0.363636374473572,0.0860215053763441,1,1,,1,1,1,2,4,10,6,,1,1,1,3,3,3,3,1,2,2,2,1,1,3,2,,,,2,1,3,3,1,3,1,2,2,1,1,1,1,3,2,2,1,2,2,17,7,1,1,3,3,1,1,2,1,,2,2,1,1,1,2,2,2,,3,2,3,,5,1,1,,1,1,1,2,1,,1,1,1,1,,,,,4.80000019073486,49,9.79591846466064,9,29,31.0344829559326,34,50,68,4,0,0,0,0,0,0
2,3,766,7663,3,0,1.03562676906586,340,0.363636374473572,0.0860215053763441,1,1,,1,1,1,1,4,-8,6,,1,1,1,1,2,3,1,1,1,2,1,1,1,2,2,,,,1,1,1,2,1,2,1,2,2,1,2,1,1,2,2,2,1,2,2,14,3,1,1,3,1,2,2,2,1,,1,1,1,1,1,1,2,2,4,12,5,5,20,6,1,2,2,,,,,1,,1,1,2,1,,,,,11.1999998092651,49,22.8571434020996,15,29,51.7241363525391,27,50,54,1,0,100,0,100,0,0
2,3,766,7664,4,0,1.03562676906586,340,0.363636374473572,0.0860215053763441,1,1,,1,1,1,1,3,10,6,,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,,,,2,1,2,2,1,2,1,3,2,1,1,2,1,2,2,2,1,2,2,21,8,1,1,3,3,1,1,2,1,,1,2,2,1,1,2,2,2,,,3,3,,5,1,1,,1,2,1,1,1,,1,1,2,1,,,,,8.39999961853027,49,17.1428565979004,7,29,24.1379318237305,31,50,62,2,0,0,0,0,0,0
2,3,766,7665,5,0,1.03562676906586,340,0.363636374473572,0.0860215053763441,1,1,,1,1,1,2,4,13,6,,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,,,,1,1,3,3,1,3,1,1,2,1,1,1,1,2,2,2,2,2,1,12,3,1,2,,1,1,1,2,2,,,2,2,1,2,1,2,2,,,3,,5,6,1,1,,2,,2,2,1,,1,1,1,1,,,,,4,49,8.16326522827148,7,29,24.1379318237305,27,50,54,0,0,0,0,100,0,0
2,3,766,7666,6,0,1.03562676906586,340,0.363636374473572,0.0860215053763441,1,1,,1,1,1,2,3,10,6,,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,,,,1,1,3,3,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,10,4,1,2,,1,1,1,2,2,,,1,2,1,1,1,2,2,4,,5,3,10,2,1,1,,1,2,2,2,1,,1,-8,1,1,,,,,7,49,14.2857141494751,8,29,27.5862064361572,26,50,52,0,0,0,0,100,0,0
2,3,766,7667,7,0,1.03562676906586,340,0.363636374473572,0.0860215053763441,1,1,,1,1,1,1,2,-8,6,,1,1,1,1,2,3,2,1,2,2,2,2,1,2,2,,,,1,1,3,3,1,3,1,2,2,1,2,2,1,2,2,2,1,2,2,17,3,1,1,2,3,2,1,2,2,,,2,2,1,2,1,2,2,,,1,,14,5,1,1,,1,2,1,2,1,,1,2,2,2,,,,,4,49,8.16326522827148,7,29,24.1379318237305,18,50,36,0,0,0,0,100,0,0
2,3,766,7668,8,0,1.03562676906586,340,0.363636374473572,0.0860215053763441,1,1,,1,1,1,1,4,12,6,,1,1,1,1,3,2,2,1,2,1,1,1,1,2,2,,,,2,1,1,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,2,19,10,1,1,3,4,1,1,2,1,,1,2,2,1,1,1,2,2,,,5,1,-8,6,1,1,,1,1,1,1,1,,1,1,1,1,,,,,12.8000001907349,49,26.1224498748779,9,29,31.0344829559326,35,50,70,4,0,100,0,0,0,0
2,3,768,7681,1,0,0.155900567770004,340,0.363636374473572,1,1,1,,1,1,1,1,4,12,6,,1,1,1,3,3,3,3,1,2,2,1,2,1,2,2,,,,2,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,2,1,2,20,5,1,1,2,3,1,1,1,,,2,1,2,1,1,1,2,2,3,,4,2,5,3,1,1,,1,1,1,1,1,,1,1,1,1,,,,,7,49,14.2857141494751,5,29,17.2413787841797,36,50,72,0,0,0,0,0,0,0
2,3,768,7682,2,0,,,,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,768,7683,3,0,,,,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,768,7684,4,0,0.155900567770004,340,0.363636374473572,1,1,1,,1,1,1,1,4,-8,6,,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,2,9,6,2,1,2,3,1,1,1,,,1,2,2,1,1,1,2,2,,,4,2,2,2,1,1,,2,,2,2,1,,1,1,1,1,,,,,22,49,44.8979606628418,23,29,79.3103485107422,34,50,68,0,100,100,100,100,100,0
2,3,768,7685,5,0,0.155900567770004,340,0.363636374473572,1,1,1,,1,1,1,1,4,-8,6,,1,1,1,1,3,2,1,1,2,2,2,1,1,2,2,,,,2,1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,11,2,2,1,3,3,1,1,2,1,,2,2,2,1,2,1,2,2,,,5,,6,3,1,1,,2,,2,1,1,,2,,2,2,,,,,8,49,16.326530456543,8,29,27.5862064361572,28,50,56,0,0,0,0,0,0,0
2,3,768,7686,6,0,,,,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,768,7687,7,0,0.155900567770004,340,0.363636374473572,1,1,1,,1,1,1,1,4,10,6,,1,1,1,1,2,2,1,1,1,2,2,1,1,3,2,,,,1,1,2,2,1,2,1,1,2,1,2,1,1,1,2,2,1,2,2,9,4,2,1,2,-8,1,1,2,1,,2,2,2,1,1,1,2,2,,,3,5,3,3,1,1,,2,,2,2,1,,2,,2,2,,,,,9.19999980926514,49,18.7755088806152,3,29,10.3448276519775,20,50,40,1,0,0,0,100,0,0
2,3,773,7731,1,1,0.20362477004528,351,0.363636374473572,0.5,1,1,,1,1,1,1,4,-8,6,,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,,,,2,1,2,2,1,2,1,2,3,1,2,2,2,2,1,2,1,2,2,11,-8,2,1,2,3,1,2,2,1,,1,1,2,1,1,1,2,2,-8,,7,-8,-8,5,1,1,,2,,2,2,1,,1,1,1,1,,,,,4,49,8.16326522827148,6,29,20.6896553039551,21,50,42,0,0,0,0,0,0,0
2,3,773,7732,2,1,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,773,7733,3,1,0.20362477004528,351,0.363636374473572,0.5,1,1,,1,1,1,1,3,9,6,,1,1,1,2,2,2,2,1,2,1,2,2,1,3,2,,,,2,1,3,3,1,3,1,2,2,1,1,1,1,2,2,2,1,2,2,14,3,2,1,2,1,1,1,1,,,1,1,1,1,1,1,2,2,2,3,-8,4,-8,10,1,1,,2,,1,1,1,,1,1,1,1,,,,,9.19999980926514,49,18.7755088806152,6,29,20.6896553039551,23,50,46,6,0,0,0,0,0,0
2,3,773,7734,4,1,0.20362477004528,351,0.363636374473572,0.5,1,1,,1,1,1,1,3,10,6,,1,1,1,1,3,3,3,1,1,2,1,2,1,2,2,,,,2,1,2,2,1,2,1,1,2,1,1,1,1,3,2,2,2,2,1,11,5,2,1,2,3,1,2,1,,,1,1,2,1,1,1,2,2,3,,6,4,-8,5,1,1,,2,,2,1,1,,2,,1,1,,,,,9.80000019073486,49,20,7,29,24.1379318237305,29,50,58,4,0,0,0,0,0,0
2,3,773,7735,5,1,0.20362477004528,351,0.363636374473572,0.5,1,1,,1,1,1,1,4,10,6,,1,1,1,2,2,2,2,1,2,2,1,2,1,2,2,,,,2,1,2,2,1,2,1,3,2,1,2,2,1,1,2,2,1,2,2,13,5,2,1,1,2,1,1,2,2,,,1,2,1,2,1,2,2,3,,-8,,-8,6,1,1,,2,,2,2,1,,1,1,1,2,,,,,7.40000009536743,49,15.1020412445068,5,29,17.2413787841797,29,50,58,2,0,0,0,0,0,0
2,3,773,7736,6,1,0.20362477004528,351,0.363636374473572,0.5,1,1,,1,1,1,1,4,-8,6,,1,1,1,2,3,2,1,1,2,2,2,2,1,2,2,,,,1,1,2,2,1,2,1,2,1,1,2,2,1,2,2,2,1,2,2,10,3,2,1,3,3,1,2,2,1,,1,1,1,1,1,1,2,2,3,5,-8,4,-8,4,1,1,,2,,1,2,2,2,,,,,,,,,6.19999980926514,49,12.6530609130859,12,29,41.3793106079102,23,50,46,1,0,0,0,100,0,100
2,3,773,7737,7,1,0.20362477004528,351,0.363636374473572,0.5,1,1,,1,1,1,1,4,-8,6,,1,1,1,1,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2,1,1,2,1,2,2,2,3,1,2,2,2,2,7,3,1,1,2,4,1,1,2,2,,,2,2,1,1,1,2,2,,,4,2,8,2,1,1,,1,1,1,2,1,,2,,1,2,,,,,6.19999980926514,49,12.6530609130859,5,29,17.2413787841797,16,50,32,1,0,0,0,0,0,0
2,3,773,7738,8,1,0.20362477004528,351,0.363636374473572,0.5,1,1,,1,1,1,1,4,-8,6,,1,1,1,3,3,3,2,1,2,2,2,2,1,2,2,,,,3,1,3,3,1,3,1,2,2,1,2,2,1,3,2,2,2,2,1,12,-8,2,1,3,-8,1,-8,2,1,,2,1,2,1,1,1,2,2,2,,2,12,-8,4,1,1,,1,2,2,2,1,,2,,2,2,,,,,5,49,10.2040815353394,4,29,13.7931032180786,20,50,40,0,0,0,0,0,0,0
2,3,775,7751,1,1,0.330891460180283,351,0.363636374473572,0.307692307692308,1,1,,1,1,1,1,3,12,6,,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,,,,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,10,3,1,1,2,3,1,2,1,,,2,2,1,1,1,1,2,2,,4,10,6,13,5,1,1,,1,1,1,1,1,,2,,2,2,,,,,23,49,46.9387741088867,18,29,62.0689659118652,35,50,70,25,0,100,0,100,0,100
2,3,775,7752,2,1,0.330891460180283,351,0.363636374473572,0.307692307692308,1,1,,1,1,1,1,3,11,6,,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,,,,1,1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,1,2,2,24,3,2,1,3,3,1,2,2,1,,1,1,2,1,2,1,2,2,3,,20,,30,6,1,2,2,,,,,2,2,,,,,1,1,2,2,3,49,6.12244892120361,9,29,31.0344829559326,26,50,52,0,0,0,0,100,0,0
2,3,775,7753,3,1,0.330891460180283,351,0.363636374473572,0.307692307692308,1,1,,1,1,1,2,3,-8,6,,1,1,1,2,3,2,2,1,1,1,2,1,1,2,2,,,,1,1,2,2,1,2,1,1,2,1,2,1,1,2,1,2,2,2,2,13,6,2,1,3,2,2,1,2,1,,2,1,2,1,2,1,2,2,1,,6,,1,3,1,1,,1,2,1,1,2,1,,,,,,,,,3,49,6.12244892120361,5,29,17.2413787841797,28,50,56,0,0,0,0,100,0,0
2,3,775,7754,4,1,,,,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,775,7755,5,1,0.330891460180283,351,0.363636374473572,0.307692307692308,1,1,,1,1,1,1,3,11,6,,1,1,1,1,2,2,1,1,2,1,2,2,1,3,2,,,,2,1,2,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,1,10,5,2,1,2,3,1,2,1,,,2,2,2,1,1,1,2,2,,,5,2,6,3,1,1,,1,1,1,1,1,,1,1,1,1,,,,,10,49,20.4081630706787,4,29,13.7931032180786,25,50,50,0,0,0,0,0,0,0
2,3,775,7756,6,1,0.330891460180283,351,0.363636374473572,0.307692307692308,1,1,,1,1,1,1,3,11,6,,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,,,,1,1,3,3,1,2,1,1,3,1,2,2,1,1,2,2,1,2,2,11,3,2,2,,1,1,1,1,,,2,2,2,1,2,1,2,2,,,3,,5,4,1,1,,1,1,1,1,1,,1,1,1,1,,,,,10,49,20.4081630706787,13,29,44.8275871276855,27,50,54,0,0,0,0,100,0,0
2,3,775,7757,7,1,0.330891460180283,351,0.363636374473572,0.307692307692308,1,1,,1,1,1,1,3,-8,6,,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,,,,1,1,2,2,1,2,1,1,2,1,2,2,2,1,2,2,1,2,2,-8,,1,1,3,3,1,2,2,1,,2,1,2,1,1,1,2,2,2,,30,4,-8,7,1,1,,1,1,2,2,1,,1,1,1,1,,,,,11.3999996185303,49,23.2653045654297,10,29,34.4827575683594,26,50,52,2,0,0,0,100,0,0
2,3,775,7758,8,1,0.330891460180283,351,0.363636374473572,0.307692307692308,1,1,,1,1,1,1,3,12,6,,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,,,,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,24,4,1,1,1,3,1,2,1,,,1,1,2,1,1,1,2,2,2,,15,9,20,5,1,1,,1,1,1,1,1,,1,1,1,1,,,,,21.2000007629395,49,43.265308380127,19,29,65.5172424316406,44,50,88,11,0,100,0,100,0,100
2,3,778,7781,1,1,0.178172081708908,351,0.363636374473572,0.8,1,1,,1,1,1,1,4,10,6,,1,1,1,1,3,3,2,1,1,2,1,1,1,2,2,,,,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,50,25,1,1,3,2,1,1,1,,,2,1,2,1,1,1,2,2,8,,60,37,20,20,1,1,,1,1,1,1,1,,1,1,1,1,,,,,10,49,20.4081630706787,15,29,51.7241363525391,28,50,56,5,0,0,100,100,0,0
2,3,778,7782,2,1,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,778,7783,3,1,0.178172081708908,351,0.363636374473572,0.8,1,1,,1,1,1,1,4,12,6,,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,,,,2,1,1,2,1,2,1,1,1,1,2,2,2,3,1,1,1,1,2,12,7,1,1,3,3,1,1,2,1,,1,1,1,1,1,1,2,2,2,5,7,3,30,8,1,1,,2,,2,1,1,,1,2,2,1,,,,,19.6000003814697,49,40,12,29,41.3793106079102,35,50,70,13,100,100,0,0,0,100
2,3,778,7784,4,1,,,,,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,778,7785,5,1,,,,,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,778,7786,6,1,0.178172081708908,351,0.363636374473572,0.8,1,1,,1,1,1,1,4,9,6,,1,1,1,2,2,2,2,1,2,2,2,2,1,3,2,,,,1,1,3,3,1,3,1,1,1,1,1,1,1,1,2,2,2,2,1,20,10,2,2,,1,1,1,2,1,,1,2,2,2,2,2,1,2,,,,,,6,1,1,,2,,2,2,1,,1,1,1,2,,,,,3,49,6.12244892120361,7,29,24.1379318237305,26,50,52,0,0,0,0,100,0,100
2,3,778,7787,7,1,0.178172081708908,351,0.363636374473572,0.8,1,1,,1,1,1,1,4,12,6,,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,,,,1,1,1,2,1,2,1,1,2,1,1,2,1,1,2,2,2,2,1,4,2,1,1,2,2,1,1,2,1,,2,1,2,1,1,1,2,2,2,,8,5,2,3,1,1,,1,1,1,1,1,,1,1,1,1,,,,,9,49,18.3673477172852,6,29,20.6896553039551,30,50,60,0,0,100,0,100,0,0
2,3,778,7788,8,1,0.178172081708908,351,0.363636374473572,0.8,1,1,,1,1,1,2,4,13,6,,1,1,1,2,2,3,2,1,2,2,1,2,1,3,1,1,3,3,1,1,3,3,1,3,1,3,3,1,1,2,2,2,2,2,2,2,1,2,2,1,2,,1,1,1,2,1,,2,1,2,1,1,1,2,2,1,,4,1,8,3,1,1,,1,2,2,2,2,1,,,,,,,,,6,49,12.2448978424072,9,29,31.0344829559326,26,50,52,0,0,0,0,100,0,0
2,3,779,7791,1,1,0.252411514520645,351,0.363636374473572,0.470588235294118,1,1,,1,1,1,1,4,-8,6,,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,2,15,5,2,1,3,1,1,2,2,1,,2,2,2,1,1,1,2,2,,,20,7,10,7,1,1,,1,1,2,2,1,,1,1,1,1,,,,,26.2000007629395,49,53.4693908691406,8,29,27.5862064361572,28,50,56,21,100,100,0,100,0,0
2,3,779,7792,2,1,0.252411514520645,351,0.363636374473572,0.470588235294118,1,1,,1,1,1,1,3,-8,6,,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,,,,2,1,2,2,1,2,1,2,2,1,2,1,1,2,1,2,2,2,2,10,3,1,1,2,3,1,1,2,1,,2,1,1,1,1,1,2,2,2,2,20,10,25,6,1,1,,1,1,1,1,1,,1,1,1,1,,,,,10,49,20.4081630706787,6,29,20.6896553039551,28,50,56,0,0,0,0,0,0,0
2,3,779,7793,3,1,0.252411514520645,351,0.363636374473572,0.470588235294118,1,1,,1,1,1,1,2,-8,6,,1,1,1,1,2,2,2,1,2,2,2,2,1,3,2,,,,2,1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,2,2,1,7,5,2,1,2,3,1,1,2,1,,2,1,2,1,1,1,2,2,2,,7,1,-8,3,1,1,,1,2,-8,2,1,,1,-8,1,2,,,,,4,49,8.16326522827148,7,29,24.1379318237305,21,50,42,0,0,0,0,0,0,0
2,3,779,7794,4,1,0.252411514520645,351,0.363636374473572,0.470588235294118,1,1,,1,1,1,1,3,11,6,,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,,,,2,1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,2,2,1,10,-8,2,1,3,1,1,2,2,1,,2,1,2,1,1,1,2,2,12,,5,10,-8,3,1,1,,2,,2,2,1,,1,1,1,2,,,,,7,49,14.2857141494751,5,29,17.2413787841797,23,50,46,0,0,0,0,0,0,0
2,3,779,7795,5,1,0.252411514520645,351,0.363636374473572,0.470588235294118,1,1,,1,1,1,1,2,-8,6,,1,1,1,2,3,3,3,1,2,1,2,2,1,2,2,,,,2,1,2,2,1,2,1,2,3,1,2,2,1,3,2,2,1,2,2,-8,,2,1,2,1,1,2,2,1,,2,1,1,1,1,1,2,2,3,2,4,5,8,-8,1,1,,2,,1,1,1,,2,,1,1,,,,,4,49,8.16326522827148,6,29,20.6896553039551,20,50,40,0,0,0,0,0,0,0
2,3,779,7796,6,1,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,779,7797,7,1,0.252411514520645,351,0.363636374473572,0.470588235294118,1,1,,1,1,1,1,4,-8,6,,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,,,,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,2,2,14,4,1,1,2,1,1,1,2,1,,1,1,2,1,1,1,2,2,2,,6,8,15,3,1,1,,2,,1,1,1,,2,,1,1,,,,,10.3999996185303,49,21.2244892120361,8,29,27.5862064361572,32,50,64,7,0,0,0,100,0,0
2,3,779,7798,8,1,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3,784,7841,1,0,,,,,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
