surveywave,id_state,id_school,id_pupil,treatment,strata,weight_pupil,fpc_school,fpc_pupil,pt001,pt002,pt003,pt004,pt005,pt005_oth,pt006,pt007,pt233_a,pt233_b,pt233_c,pt233_d,pt233_e,pt233_f,pt233_g,pt233_h,pt233_i,pt233_j,pt233_k,pt233_l,pt233_m,pt233_n,pt233_o,pt233_p,pt233_q,n_rawscore_lit,n_rawscore_num,n_rawscore_sci,n_rasche500_lit,n_rasche500_num,n_rasche500_sci,n_statewise_pupil_ai,n_statewise_pupil_aiq
Round 1 Baseline,Jigawa,227,7,Control,1100,3.75,.3333333333333333,.8,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,No,0,2,13.80000019073486,281.8272837418975,418.89374428102,480.8425613487283,.6232205629348755,4
Round 1 Baseline,Jigawa,227,8,Control,1100,3.75,.3333333333333333,.8,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,1.25,5,8,471.3273486189669,514.2951669664906,417.3211346044038,-.1337805539369583,3
Round 1 Baseline,Jigawa,228,1,Control,1100,9,.3333333333333333,.3333333333333333,Able to understand you,Responds verbally,Girl,8,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,0,3,4.199999809265137,281.8272837418975,450.5708633173208,388.5393149746298,-1.866461157798767,1
Round 1 Baseline,Jigawa,228,3,Control,1100,9,.3333333333333333,.3333333333333333,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,0,1,2.799999952316284,281.8272837418975,324.6987508847998,358.1584431726051,-1.866461157798767,1
Round 1 Baseline,Jigawa,228,5,Control,1100,9,.3333333333333333,.3333333333333333,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,1.5,1.75,2,445.0797933095923,377.8811106666627,325.1535148727826,-1.866461157798767,1
Round 1 Baseline,Jigawa,228,6,Control,1100,9,.3333333333333333,.3333333333333333,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,.5,2.5,1.399999976158142,281.8272837418975,418.89374428102,243.8553907885548,-1.866461157798767,1
Round 1 Baseline,Jigawa,228,7,Control,1100,9,.3333333333333333,.3333333333333333,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,0,3.25,2,281.8272837418975,450.5708633173208,307.2342681158791,-1.866461157798767,1
Round 1 Baseline,Jigawa,228,8,Control,1100,9,.3333333333333333,.3333333333333333,Able to understand you,Responds verbally,Girl,8,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,.25,3.25,2.200000047683716,281.8272837418975,450.5708633173208,325.1535148727826,.258559912443161,4
Round 1 Baseline,Jigawa,229,1,Treatment,1101,48.75,.3333333333333333,.0615384615384615,Able to understand you,Responds verbally,Girl,8,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,1.5,4,7.800000190734863,493.5573197431712,475.4435604597432,403.10521446101,2.929430961608887,5
Round 1 Baseline,Jigawa,229,2,Treatment,1101,48.75,.3333333333333333,.0615384615384615,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,4.5,7,30.39999961853027,593.0067741303853,575.2179866857797,667.2322734473124,4.069564819335938,5
Round 1 Baseline,Jigawa,229,3,Treatment,1101,48.75,.3333333333333333,.0615384615384615,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,2,3,12.60000038146973,493.5573197431712,450.5708633173208,491.2485515440156,-1.866461157798767,1
Round 1 Baseline,Jigawa,229,4,Treatment,1101,48.75,.3333333333333333,.0615384615384615,Able to understand you,Responds verbally,Girl,7,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1.5,3.75,21.60000038146973,493.5573197431712,496.0930309466859,566.5516864856365,4.813953876495361,5
Round 1 Baseline,Jigawa,229,5,Treatment,1101,48.75,.3333333333333333,.0615384615384615,Able to understand you,Responds verbally,Girl,8,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,1.75,2,4.599999904632568,493.5573197431712,418.89374428102,417.3211346044038,1.119755744934082,4
Round 1 Baseline,Jigawa,229,6,Treatment,1101,48.75,.3333333333333333,.0615384615384615,Able to understand you,Responds verbally,Girl,7,Hausa,,Can see book,Draws or writes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,1,3,2.799999952316284,471.3273486189669,450.5708633173208,358.1584431726051,-1.078035116195679,2
Round 1 Baseline,Jigawa,229,7,Treatment,1101,48.75,.3333333333333333,.0615384615384615,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,1.25,1.5,20.39999961853027,471.3273486189669,377.8811106666627,548.9656272430036,.6836525797843933,4
Round 1 Baseline,Jigawa,229,8,Treatment,1101,48.75,.3333333333333333,.0615384615384615,Able to understand you,Responds verbally,Boy,14,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,1,2.5,19.60000038146973,445.0797933095923,418.89374428102,548.9656272430036,-.3625800013542175,3
Round 1 Baseline,Jigawa,232,1,Treatment,1101,6,.3333333333333333,.5,Able to understand you,Responds verbally,Boy,11,Hausa,,Can see book,Draws or writes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,0,1.5,3.000000238418579,281.8272837418975,377.8811106666627,373.5930763676761,-2.31737756729126,1
Round 1 Baseline,Jigawa,232,2,Treatment,1101,6,.3333333333333333,.5,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,0,2.5,4.400000095367432,281.8272837418975,418.89374428102,403.10521446101,-1.338296890258789,2
Round 1 Baseline,Jigawa,232,3,Treatment,1101,6,.3333333333333333,.5,Able to understand you,Responds verbally,Girl,7,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,0,2.5,2.200000047683716,281.8272837418975,418.89374428102,342.0714935094791,-1.338296890258789,2
Round 1 Baseline,Jigawa,232,4,Treatment,1101,6,.3333333333333333,.5,Able to understand you,Responds verbally,Boy,7,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,0,2.5,2,281.8272837418975,418.89374428102,325.1535148727826,-1.866461157798767,1
Round 1 Baseline,Jigawa,232,5,Treatment,1101,6,.3333333333333333,.5,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,0,1.5,3.799999952316284,281.8272837418975,377.8811106666627,388.5393149746298,-1.866461157798767,1
Round 1 Baseline,Jigawa,232,6,Treatment,1101,6,.3333333333333333,.5,Able to understand you,Responds verbally,Girl,11,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,0,2,3.200000047683716,281.8272837418975,377.8811106666627,388.5393149746298,-1.866461157798767,1
Round 1 Baseline,Jigawa,232,7,Treatment,1101,6,.3333333333333333,.5,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,.5,3,4.199999809265137,364.1387867795772,450.5708633173208,388.5393149746298,-1.338296890258789,2
Round 1 Baseline,Jigawa,232,8,Treatment,1101,6,.3333333333333333,.5,Able to understand you,Responds verbally,Girl,10,Fulfulde,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,.75,2.5,3.599999904632568,445.0797933095923,418.89374428102,417.3211346044038,-1.866461157798767,1
Round 1 Baseline,Jigawa,233,1,Treatment,1101,7.875,.3333333333333333,.3809523809523809,Able to understand you,Responds verbally,Girl,7,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,.75,2.25,3.200000047683716,411.4392691960705,418.89374428102,388.5393149746298,-.6070438623428345,3
Round 1 Baseline,Jigawa,233,2,Treatment,1101,7.875,.3333333333333333,.3809523809523809,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,1.25,2.75,2,445.0797933095923,418.89374428102,307.2342681158791,-1.866461157798767,1
Round 1 Baseline,Jigawa,233,3,Treatment,1101,7.875,.3333333333333333,.3809523809523809,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,0,3.5,5.599999904632568,281.8272837418975,475.4435604597432,373.5930763676761,-1.866461157798767,1
Round 1 Baseline,Jigawa,233,4,Treatment,1101,7.875,.3333333333333333,.3809523809523809,Able to understand you,Responds verbally,Girl,7,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,1.25,3.75,4.599999904632568,411.4392691960705,475.4435604597432,417.3211346044038,-1.338296890258789,2
Round 1 Baseline,Jigawa,233,5,Treatment,1101,7.875,.3333333333333333,.3809523809523809,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,Yes,No,1.25,3.25,2.400000095367432,445.0797933095923,450.5708633173208,342.0714935094791,-.1080324277281761,3
Round 1 Baseline,Jigawa,233,6,Treatment,1101,7.875,.3333333333333333,.3809523809523809,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,.25,3,2.600000143051148,411.4392691960705,450.5708633173208,342.0714935094791,-1.338296890258789,2
Round 1 Baseline,Jigawa,233,7,Treatment,1101,7.875,.3333333333333333,.3809523809523809,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,.5,3.25,2.200000047683716,364.1387867795772,450.5708633173208,325.1535148727826,-1.064131736755371,3
Round 1 Baseline,Jigawa,233,8,Treatment,1101,7.875,.3333333333333333,.3809523809523809,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,No,0,4.25,3,281.8272837418975,514.2951669664906,307.2342681158791,.0950562655925751,4
Round 1 Baseline,Jigawa,239,1,Treatment,1101,3,.3333333333333333,1,Able to understand you,Responds verbally,Boy,11,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,.75,2,3.599999904632568,411.4392691960705,418.89374428102,417.3211346044038,-1.338296890258789,2
Round 1 Baseline,Jigawa,239,2,Treatment,1101,3,.3333333333333333,1,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,1.75,3,6.599999904632568,445.0797933095923,450.5708633173208,444.5428493166294,-1.866461157798767,1
Round 1 Baseline,Jigawa,239,3,Treatment,1101,3,.3333333333333333,1,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,1.25,3,12.19999980926514,411.4392691960705,450.5708633173208,480.8425613487283,.0403674803674221,4
Round 1 Baseline,Jigawa,239,4,Treatment,1101,3,.3333333333333333,1,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,1.5,3.5,23.60000038146973,445.0797933095923,475.4435604597432,576.6336204034043,-1.866461157798767,1
Round 1 Baseline,Jigawa,239,5,Treatment,1101,3,.3333333333333333,1,Able to understand you,Responds verbally,Boy,12,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,2,2,21.60000038146973,445.0797933095923,418.89374428102,557.4158244388025,-1.232185482978821,2
Round 1 Baseline,Jigawa,239,6,Treatment,1101,3,.3333333333333333,1,Able to understand you,Responds verbally,Girl,10,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,1.25,2,14.60000038146973,411.4392691960705,418.89374428102,517.7353689654997,-1.232185482978821,2
Round 1 Baseline,Jigawa,239,7,Treatment,1101,3,.3333333333333333,1,Able to understand you,Responds verbally,Girl,8,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,1.75,3.5,22.60000038146973,445.0797933095923,475.4435604597432,566.5516864856365,-.6361967325210571,3
Round 1 Baseline,Jigawa,239,8,Treatment,1101,3,.3333333333333333,1,Able to understand you,Responds verbally,Boy,11,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,4,6.75,19.60000038146973,531.1032728518679,575.2179866857797,548.9656272430036,.829561173915863,4
Round 1 Baseline,Jigawa,242,1,Treatment,1111,4.125,.3333333333333333,.7272727272727273,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,0,3,16.20000076293945,281.8272837418975,450.5708633173208,480.8425613487283,-.3757157325744629,3
Round 1 Baseline,Jigawa,242,2,Treatment,1111,4.125,.3333333333333333,.7272727272727273,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,No,0,1.5,13,281.8272837418975,377.8811106666627,480.8425613487283,.2202730625867844,4
Round 1 Baseline,Jigawa,242,3,Treatment,1111,4.125,.3333333333333333,.7272727272727273,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,.5,4.5,17.39999961853027,364.1387867795772,514.2951669664906,525.5864700495409,-1.866461157798767,1
Round 1 Baseline,Jigawa,242,4,Treatment,1111,4.125,.3333333333333333,.7272727272727273,Able to understand you,Responds verbally,Boy,10,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,.25,3.5,15.80000019073486,411.4392691960705,475.4435604597432,500.7653645289295,.9547779560089111,4
Round 1 Baseline,Jigawa,242,5,Treatment,1111,4.125,.3333333333333333,.7272727272727273,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,1.25,3,15.80000019073486,445.0797933095923,450.5708633173208,491.2485515440156,-1.232185482978821,2
Round 1 Baseline,Jigawa,242,6,Treatment,1111,4.125,.3333333333333333,.7272727272727273,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,0,3.5,11.80000019073486,281.8272837418975,475.4435604597432,457.3770753468402,-1.270472288131714,2
Round 1 Baseline,Jigawa,242,7,Treatment,1111,4.125,.3333333333333333,.7272727272727273,Able to understand you,Responds verbally,Girl,11,Don't know,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,1.25,3,16.79999923706055,445.0797933095923,450.5708633173208,500.7653645289295,-1.866461157798767,1
Round 1 Baseline,Jigawa,242,8,Treatment,1111,4.125,.3333333333333333,.7272727272727273,Able to understand you,Responds verbally,Girl,7,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,.5,3,8.600000381469727,364.1387867795772,450.5708633173208,457.3770753468402,-1.338296890258789,2
Round 1 Baseline,Jigawa,245,1,Treatment,1111,3,.3333333333333333,1,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,No,1,2.5,10.39999961853027,364.1387867795772,418.89374428102,469.5211223477989,-.82124924659729,2
Round 1 Baseline,Jigawa,245,2,Treatment,1111,3,.3333333333333333,1,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,.5,2,11.39999961853027,364.1387867795772,377.8811106666627,480.8425613487283,-1.866461157798767,1
Round 1 Baseline,Jigawa,245,3,Treatment,1111,3,.3333333333333333,1,Able to understand you,Responds verbally,Boy,7,Hausa,,Can see book,Draws or writes,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,1.75,1.25,25.60000038146973,493.5573197431712,418.89374428102,600.3390620277853,-.0617568381130695,3
Round 1 Baseline,Jigawa,245,4,Treatment,1111,3,.3333333333333333,1,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,1.25,1.5,10.39999961853027,411.4392691960705,377.8811106666627,469.5211223477989,-.0311298649758101,3
Round 1 Baseline,Jigawa,245,5,Treatment,1111,3,.3333333333333333,1,Able to understand you,Responds verbally,Boy,7,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,1.75,3,11,471.3273486189669,418.89374428102,469.5211223477989,.3520951867103577,4
Round 1 Baseline,Jigawa,245,6,Treatment,1111,3,.3333333333333333,1,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,No,2.5,3.5,17.60000038146973,531.1032728518679,475.4435604597432,533.2603275206114,-1.106968641281128,2
Round 1 Baseline,Jigawa,245,7,Treatment,1111,3,.3333333333333333,1,Able to understand you,Responds verbally,Boy,5,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,1,2.5,4.800000190734863,411.4392691960705,418.89374428102,388.5393149746298,-1.106968641281128,2
Round 1 Baseline,Jigawa,248,1,Treatment,1111,38.625,.3333333333333333,.0776699029126214,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,1.25,3.5,16.79999923706055,445.0797933095923,475.4435604597432,509.5307629246722,-1.866461157798767,1
Round 1 Baseline,Jigawa,248,2,Treatment,1111,38.625,.3333333333333333,.0776699029126214,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,.75,.75,19.20000076293945,364.1387867795772,324.6987508847998,525.5864700495409,4.011624336242676,5
Round 1 Baseline,Jigawa,248,3,Treatment,1111,38.625,.3333333333333333,.0776699029126214,Able to understand you,Responds verbally,Girl,9,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,1.25,2,7,411.4392691960705,418.89374428102,403.10521446101,-.4726930558681488,3
Round 1 Baseline,Jigawa,248,4,Treatment,1111,38.625,.3333333333333333,.0776699029126214,Able to understand you,Responds verbally,Boy,6,Hausa,,Can see book,Draws or writes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,1.5,2,11,445.0797933095923,450.5708633173208,457.3770753468402,.6685488224029541,4
Round 1 Baseline,Jigawa,248,5,Treatment,1111,38.625,.3333333333333333,.0776699029126214,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,2.5,3.75,22.60000038146973,513.2449523428364,514.2951669664906,576.6336204034043,2.495168209075928,5
Round 1 Baseline,Jigawa,248,6,Treatment,1111,38.625,.3333333333333333,.0776699029126214,Able to understand you,Responds verbally,Girl,Missing,Hausa,,Can see book,Draws or writes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,1.25,2.75,17.39999961853027,445.0797933095923,418.89374428102,500.7653645289295,2.485284328460693,5
Round 1 Baseline,Jigawa,248,7,Treatment,1111,38.625,.3333333333333333,.0776699029126214,Able to understand you,Responds verbally,Girl,11,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,2.25,4.25,19.20000076293945,445.0797933095923,475.4435604597432,525.5864700495409,3.825661897659302,5
Round 1 Baseline,Jigawa,248,8,Treatment,1111,38.625,.3333333333333333,.0776699029126214,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,1.5,3,20.60000038146973,445.0797933095923,450.5708633173208,548.9656272430036,1.550766706466675,4
Round 1 Baseline,Jigawa,249,1,Treatment,1111,22.125,.3333333333333333,.1355932203389831,Able to understand you,Responds verbally,Boy,Missing,Hausa,,Can see book,Draws or writes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,.5,3,2.400000095367432,445.0797933095923,450.5708633173208,325.1535148727826,-1.232185482978821,2
Round 1 Baseline,Jigawa,249,2,Treatment,1111,22.125,.3333333333333333,.1355932203389831,Able to understand you,Responds verbally,Boy,9,Hausa,,Can see book,Draws or writes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1.5,3.5,23.60000038146973,493.5573197431712,475.4435604597432,576.6336204034043,4.813953876495361,5
Round 1 Baseline,Jigawa,249,3,Treatment,1111,22.125,.3333333333333333,.1355932203389831,Able to understand you,Responds verbally,Boy,8,Hausa,,Can see book,Draws or writes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,1,3,7.400000095367432,445.0797933095923,450.5708633173208,431.1580088048896,.2762457430362701,4
